sales_plan__cpt__customer__code,sales_plan__cpt__customer__name,sales_plan__cpt__customer__sales_channel__name,product__code,product__name,quantity,sales_plan__period,sales_plan__period__month
100011,Customer 1,Sales Channel 1,60040,Private Label Rustik Slice 100G,56.32,2020-02-01,2
100011,Customer 1,Sales Channel 1,70090,Pork Fat 1Kg,1147.70,2020-02-01,2
100011,Customer 1,Sales Channel 1,70091,Pork Fat 3Kg,839.71,2020-02-01,2
100011,Customer 1,Sales Channel 1,80090,Private Label Pork Fat 1Kg,924.30,2020-02-01,2
100011,Customer 1,Sales Channel 1,80091,Private Label Pork Fat 3Kg,770.41,2020-02-01,2
100011,Customer 1,Sales Channel 1,50009,Pork Ham 1Kg,1379.15,2020-02-01,2
100011,Customer 1,Sales Channel 1,50011,Chicken Ham 1Kg,1180.23,2020-02-01,2
100011,Customer 1,Sales Channel 1,60009,Private Label Pork Ham 1Kg,1483.46,2020-02-01,2
100011,Customer 1,Sales Channel 1,60011,Private Label Chicken Ham 1Kg,1347.55,2020-02-01,2
100011,Customer 1,Sales Channel 1,50016,Pork Hot Dog 205G,1238.14,2020-02-01,2
100011,Customer 1,Sales Channel 1,50017,Chicken Hot Dog 205G,1188.76,2020-02-01,2
100011,Customer 1,Sales Channel 1,50018,Children Hot Dog 205G,1721.38,2020-02-01,2
100011,Customer 1,Sales Channel 1,60016,Private Label Pork Hot Dog 205G,1340.98,2020-02-01,2
100011,Customer 1,Sales Channel 1,60017,Private Label Chicken Hot Dog 205G,1173.27,2020-02-01,2
100011,Customer 1,Sales Channel 1,60018,Private Label Children Hot Dog 205G,1166.06,2020-02-01,2
100011,Customer 1,Sales Channel 1,50001,Pork Baloney 1Kg,1173.20,2020-02-01,2
100011,Customer 1,Sales Channel 1,50002,Chicken Baloney 1Kg,1936.32,2020-02-01,2
100011,Customer 1,Sales Channel 1,50003,French Baloney 1Kg,1157.16,2020-02-01,2
100011,Customer 1,Sales Channel 1,50004,Alps Sausage 1Kg,1638.28,2020-02-01,2
100011,Customer 1,Sales Channel 1,60001,Private Label Pork Baloney 1Kg,1633.09,2020-02-01,2
100011,Customer 1,Sales Channel 1,60002,Private Label Chicken Baloney 1Kg,1594.73,2020-02-01,2
100011,Customer 1,Sales Channel 1,60003,Private Label French Baloney 1Kg,1610.67,2020-02-01,2
100011,Customer 1,Sales Channel 1,60004,Private Label Alps Sausage 1Kg,1948.83,2020-02-01,2
100011,Customer 1,Sales Channel 1,50019,Homemade Sausage 310G,1257.41,2020-02-01,2
100011,Customer 1,Sales Channel 1,50020,Austrian Sausage 310G,1007.63,2020-02-01,2
100011,Customer 1,Sales Channel 1,50021,Bavarian Sausage 310G,1444.00,2020-02-01,2
100011,Customer 1,Sales Channel 1,50022,Grill Sausage 280G,1418.06,2020-02-01,2
100011,Customer 1,Sales Channel 1,50023,Chilli Sausage 230G,1189.50,2020-02-01,2
100011,Customer 1,Sales Channel 1,60019,Private Label Homemade Sausage 310G,1458.54,2020-02-01,2
100011,Customer 1,Sales Channel 1,60020,Private Label Austrian Sausage 310G,986.70,2020-02-01,2
100011,Customer 1,Sales Channel 1,60021,Private Label Bavarian Sausage 310G,1326.15,2020-02-01,2
100011,Customer 1,Sales Channel 1,60022,Private Label Grill Sausage 280G,1510.24,2020-02-01,2
100011,Customer 1,Sales Channel 1,60023,Private Label Chilli Sausage 230G,1188.11,2020-02-01,2
100011,Customer 1,Sales Channel 1,50005,Pork Baloney 350G,1571.11,2020-02-01,2
100011,Customer 1,Sales Channel 1,50006,Chicken Baloney 350G,1411.01,2020-02-01,2
100011,Customer 1,Sales Channel 1,50007,French Baloney 350G,1371.83,2020-02-01,2
100011,Customer 1,Sales Channel 1,50008,Alps Sausage 350G,1021.34,2020-02-01,2
100011,Customer 1,Sales Channel 1,50010,Pork Ham 350G,1551.74,2020-02-01,2
100011,Customer 1,Sales Channel 1,50012,Chicken Ham 350G,1293.26,2020-02-01,2
100011,Customer 1,Sales Channel 1,60005,Private Label Pork Baloney 350G,1373.13,2020-02-01,2
100011,Customer 1,Sales Channel 1,60006,Private Label Chicken Baloney 350G,1159.10,2020-02-01,2
100011,Customer 1,Sales Channel 1,60007,Private Label French Baloney 350G,1481.61,2020-02-01,2
100011,Customer 1,Sales Channel 1,60008,Private Label Alps Sausage 350G,1737.69,2020-02-01,2
100011,Customer 1,Sales Channel 1,60010,Private Label Pork Ham 350G,1293.82,2020-02-01,2
100011,Customer 1,Sales Channel 1,60012,Private Label Chicken Ham 350G,790.84,2020-02-01,2
100011,Customer 1,Sales Channel 1,50013,Pork Neck 1Kg,1181.99,2020-02-01,2
100011,Customer 1,Sales Channel 1,50014,Pork Back 1Kg,1440.66,2020-02-01,2
100011,Customer 1,Sales Channel 1,50015,Bacon 1Kg,1143.91,2020-02-01,2
100011,Customer 1,Sales Channel 1,60013,Private Label Pork Neck 1Kg,1558.14,2020-02-01,2
100011,Customer 1,Sales Channel 1,60014,Private Label Pork Back 1Kg,1851.08,2020-02-01,2
100011,Customer 1,Sales Channel 1,60015,Private Label Bacon 1Kg,1387.39,2020-02-01,2
100011,Customer 1,Sales Channel 1,70001,Liver Pate 50G,828.99,2020-03-01,3
100011,Customer 1,Sales Channel 1,70002,Ham Pate 50G,850.87,2020-03-01,3
100011,Customer 1,Sales Channel 1,70003,Cajna Pate 50G,835.06,2020-03-01,3
100011,Customer 1,Sales Channel 1,70004,Chicken Pate 50G,766.96,2020-03-01,3
100011,Customer 1,Sales Channel 1,70005,Tuna Pate 50G,931.48,2020-03-01,3
100011,Customer 1,Sales Channel 1,70006,Fish Pate 50G,914.59,2020-03-01,3
100011,Customer 1,Sales Channel 1,70007,Chili Pate 50G,617.13,2020-03-01,3
100011,Customer 1,Sales Channel 1,70008,Liver Pate 75G,884.66,2020-03-01,3
100011,Customer 1,Sales Channel 1,70009,Ham Pate 75G,869.98,2020-03-01,3
100011,Customer 1,Sales Channel 1,70010,Cajna Pate 75G,690.11,2020-03-01,3
100011,Customer 1,Sales Channel 1,70011,Chicken Pate 75G,894.02,2020-03-01,3
100011,Customer 1,Sales Channel 1,70012,Tuna Pate 75G,1080.99,2020-03-01,3
100011,Customer 1,Sales Channel 1,70013,Fish Pate 75G,581.75,2020-03-01,3
100011,Customer 1,Sales Channel 1,70014,Chili Pate 75G,896.28,2020-03-01,3
100011,Customer 1,Sales Channel 1,70041,Spam 100G,836.80,2020-03-01,3
100011,Customer 1,Sales Channel 1,70043,Chicken Spam 100G,1047.91,2020-03-01,3
100011,Customer 1,Sales Channel 1,80001,Private Label Liver Pate 50G,878.06,2020-03-01,3
100011,Customer 1,Sales Channel 1,80002,Private Label Ham Pate 50G,729.27,2020-03-01,3
100011,Customer 1,Sales Channel 1,80003,Private Label Cajna Pate 50G,946.35,2020-03-01,3
100011,Customer 1,Sales Channel 1,80004,Private Label Chicken Pate 50G,951.53,2020-03-01,3
100011,Customer 1,Sales Channel 1,80005,Private Label Tuna Pate 50G,745.45,2020-03-01,3
100011,Customer 1,Sales Channel 1,80006,Private Label Fish Pate 50G,686.35,2020-03-01,3
100011,Customer 1,Sales Channel 1,80007,Private Label Chili Pate 50G,764.51,2020-03-01,3
100011,Customer 1,Sales Channel 1,80008,Private Label Liver Pate 75G,556.47,2020-03-01,3
100011,Customer 1,Sales Channel 1,80009,Private Label Ham Pate 75G,857.36,2020-03-01,3
100011,Customer 1,Sales Channel 1,80010,Private Label Cajna Pate 75G,763.24,2020-03-01,3
100011,Customer 1,Sales Channel 1,80011,Private Label Chicken Pate 75G,901.89,2020-03-01,3
100011,Customer 1,Sales Channel 1,80012,Private Label Tuna Pate 75G,815.62,2020-03-01,3
100011,Customer 1,Sales Channel 1,80013,Private Label Fish Pate 75G,602.21,2020-03-01,3
100011,Customer 1,Sales Channel 1,80014,Private Label Chili Pate 75G,656.00,2020-03-01,3
100011,Customer 1,Sales Channel 1,80041,Private Label Spam 100G,681.27,2020-03-01,3
100011,Customer 1,Sales Channel 1,80043,Private Label Chicken Spam 100G,694.31,2020-03-01,3
100011,Customer 1,Sales Channel 1,70015,Liver Pate 95G,717.46,2020-03-01,3
100011,Customer 1,Sales Channel 1,70016,Ham Pate 95G,928.19,2020-03-01,3
100011,Customer 1,Sales Channel 1,70017,Cajna Pate 95G,617.55,2020-03-01,3
100011,Customer 1,Sales Channel 1,70018,Chicken Pate 95G,639.43,2020-03-01,3
100011,Customer 1,Sales Channel 1,70019,Tuna Pate 95G,839.01,2020-03-01,3
100011,Customer 1,Sales Channel 1,70020,Fish Pate 95G,801.31,2020-03-01,3
100011,Customer 1,Sales Channel 1,70021,Chili Pate 95G,613.79,2020-03-01,3
100011,Customer 1,Sales Channel 1,70022,Liver Pate 150G,560.47,2020-03-01,3
100011,Customer 1,Sales Channel 1,70023,Ham Pate 150G,676.80,2020-03-01,3
100011,Customer 1,Sales Channel 1,70024,Cajna Pate 150G,665.79,2020-03-01,3
100011,Customer 1,Sales Channel 1,70025,Chicken Pate 150G,970.87,2020-03-01,3
100011,Customer 1,Sales Channel 1,70026,Tuna Pate 150G,794.97,2020-03-01,3
100011,Customer 1,Sales Channel 1,70027,Fish Pate 150G,836.04,2020-03-01,3
100011,Customer 1,Sales Channel 1,70028,Chili Pate 150G,792.38,2020-03-01,3
100011,Customer 1,Sales Channel 1,70042,Spam 150G,645.65,2020-03-01,3
100011,Customer 1,Sales Channel 1,70044,Beef Spam 150G,770.12,2020-03-01,3
100011,Customer 1,Sales Channel 1,80015,Private Label Liver Pate 95G,741.98,2020-03-01,3
100011,Customer 1,Sales Channel 1,80016,Private Label Ham Pate 95G,792.85,2020-03-01,3
100011,Customer 1,Sales Channel 1,80017,Private Label Cajna Pate 95G,749.08,2020-03-01,3
100011,Customer 1,Sales Channel 1,80018,Private Label Chicken Pate 95G,822.22,2020-03-01,3
100011,Customer 1,Sales Channel 1,80019,Private Label Tuna Pate 95G,527.25,2020-03-01,3
100011,Customer 1,Sales Channel 1,80020,Private Label Fish Pate 95G,479.62,2020-03-01,3
100011,Customer 1,Sales Channel 1,80021,Private Label Chili Pate 95G,1075.15,2020-03-01,3
100011,Customer 1,Sales Channel 1,80022,Private Label Liver Pate 150G,701.45,2020-03-01,3
100011,Customer 1,Sales Channel 1,80023,Private Label Ham Pate 150G,777.98,2020-03-01,3
100011,Customer 1,Sales Channel 1,80024,Private Label Cajna Pate 150G,872.24,2020-03-01,3
100011,Customer 1,Sales Channel 1,80025,Private Label Chicken Pate 150G,657.27,2020-03-01,3
100011,Customer 1,Sales Channel 1,80026,Private Label Tuna Pate 150G,722.69,2020-03-01,3
100011,Customer 1,Sales Channel 1,80027,Private Label Fish Pate 150G,802.49,2020-03-01,3
100011,Customer 1,Sales Channel 1,80028,Private Label Chili Pate 150G,1096.19,2020-03-01,3
100011,Customer 1,Sales Channel 1,80042,Private Label Spam 150G,718.45,2020-03-01,3
100011,Customer 1,Sales Channel 1,80044,Private Label Beef Spam 150G,819.67,2020-03-01,3
100011,Customer 1,Sales Channel 1,70029,Beans With Sausages 400G,900.99,2020-03-01,3
100011,Customer 1,Sales Channel 1,70030,Beans With Bacon 400G,734.64,2020-03-01,3
100011,Customer 1,Sales Channel 1,70031,Lean Beans 400G,824.94,2020-03-01,3
100011,Customer 1,Sales Channel 1,70032,Sarma 400G,714.26,2020-03-01,3
100011,Customer 1,Sales Channel 1,70033,Lean Sarma 400G,849.13,2020-03-01,3
100011,Customer 1,Sales Channel 1,70034,Spaghetti Sauce 400G,999.58,2020-03-01,3
100011,Customer 1,Sales Channel 1,70035,Stuffed Paprika 400G,983.48,2020-03-01,3
100011,Customer 1,Sales Channel 1,70036,Mexican Dish 400G,836.38,2020-03-01,3
100011,Customer 1,Sales Channel 1,70037,Indian Dish 400G,554.87,2020-03-01,3
100011,Customer 1,Sales Channel 1,70038,Carbonara 400G,865.09,2020-03-01,3
100011,Customer 1,Sales Channel 1,70039,Beef Gulash 400G,741.84,2020-03-01,3
100011,Customer 1,Sales Channel 1,70040,Pork Gulash 400G,989.50,2020-03-01,3
100011,Customer 1,Sales Channel 1,80029,Private Label Beans With Sausages 400G,757.41,2020-03-01,3
100011,Customer 1,Sales Channel 1,80030,Private Label Beans With Bacon 400G,598.12,2020-03-01,3
100011,Customer 1,Sales Channel 1,80031,Private Label Lean Beans 400G,924.19,2020-03-01,3
100011,Customer 1,Sales Channel 1,80032,Private Label Sarma 400G,1085.32,2020-03-01,3
100011,Customer 1,Sales Channel 1,80033,Private Label Lean Sarma 400G,714.82,2020-03-01,3
100011,Customer 1,Sales Channel 1,80034,Private Label Spaghetti Sauce 400G,754.17,2020-03-01,3
100011,Customer 1,Sales Channel 1,80035,Private Label Stuffed Paprika 400G,786.54,2020-03-01,3
100011,Customer 1,Sales Channel 1,80036,Private Label Mexican Dish 400G,1035.90,2020-03-01,3
100011,Customer 1,Sales Channel 1,80037,Private Label Indian Dish 400G,740.99,2020-03-01,3
100011,Customer 1,Sales Channel 1,80038,Private Label Carbonara 400G,533.32,2020-03-01,3
100011,Customer 1,Sales Channel 1,80039,Private Label Beef Gulash 400G,889.93,2020-03-01,3
100011,Customer 1,Sales Channel 1,80040,Private Label Pork Gulash 400G,802.73,2020-03-01,3
100011,Customer 1,Sales Channel 1,50028,Budimska Rf 1Kg,87.58,2020-03-01,3
100011,Customer 1,Sales Channel 1,50029,Budimska Slice 100G,99.93,2020-03-01,3
100011,Customer 1,Sales Channel 1,50030,B Budimska Rf 1Kg,120.25,2020-03-01,3
100011,Customer 1,Sales Channel 1,50031,B Budimska Slice 250G,104.96,2020-03-01,3
100011,Customer 1,Sales Channel 1,60028,Private Label Budimska Rf 1Kg,117.14,2020-03-01,3
100011,Customer 1,Sales Channel 1,60029,Private Label Budimska Slice 100G,89.64,2020-03-01,3
100011,Customer 1,Sales Channel 1,60030,Private Label B Budimska Rf 1Kg,74.71,2020-03-01,3
100011,Customer 1,Sales Channel 1,60031,Private Label B Budimska Slice 250G,94.54,2020-03-01,3
100011,Customer 1,Sales Channel 1,50024,Cajna Rf 1Kg,109.42,2020-03-01,3
100011,Customer 1,Sales Channel 1,50025,Cajna Slice 100G,119.89,2020-03-01,3
100011,Customer 1,Sales Channel 1,50026,B Cajna Rf 1Kg,98.86,2020-03-01,3
100011,Customer 1,Sales Channel 1,50027,B Cajna Slice 250G,113.17,2020-03-01,3
100011,Customer 1,Sales Channel 1,60024,Private Label Cajna Rf 1Kg,79.98,2020-03-01,3
100011,Customer 1,Sales Channel 1,60025,Private Label Cajna Slice 100G,96.01,2020-03-01,3
100011,Customer 1,Sales Channel 1,60026,Private Label B Cajna Rf 1Kg,135.36,2020-03-01,3
100011,Customer 1,Sales Channel 1,60027,Private Label B Cajna Slice 250G,136.57,2020-03-01,3
100011,Customer 1,Sales Channel 1,50036,Pancetta 1Kg,107.88,2020-03-01,3
100011,Customer 1,Sales Channel 1,50037,Pancetta Slice 100G,80.16,2020-03-01,3
100011,Customer 1,Sales Channel 1,60036,Private Label Pancetta 1Kg,120.44,2020-03-01,3
100011,Customer 1,Sales Channel 1,60037,Private Label Pancetta Slice 100G,93.88,2020-03-01,3
100011,Customer 1,Sales Channel 1,50038,Smoked Pork Back 100G,99.72,2020-03-01,3
100011,Customer 1,Sales Channel 1,60038,Private Label Smoked Pork Back 100G,96.27,2020-03-01,3
100011,Customer 1,Sales Channel 1,50032,Kulen Rf 1Kg,109.37,2020-03-01,3
100011,Customer 1,Sales Channel 1,50033,Kulen Slice 100G,126.23,2020-03-01,3
100011,Customer 1,Sales Channel 1,50034,B Kulen Rf 1Kg,129.00,2020-03-01,3
100011,Customer 1,Sales Channel 1,50035,B Kulen Slice 250G,96.40,2020-03-01,3
100011,Customer 1,Sales Channel 1,60032,Private Label Kulen Rf 1Kg,86.84,2020-03-01,3
100011,Customer 1,Sales Channel 1,60033,Private Label Kulen Slice 100G,89.58,2020-03-01,3
100011,Customer 1,Sales Channel 1,60034,Private Label B Kulen Rf 1Kg,120.67,2020-03-01,3
100011,Customer 1,Sales Channel 1,60035,Private Label B Kulen Slice 250G,127.86,2020-03-01,3
100011,Customer 1,Sales Channel 1,50039,Rustik 1Kg,141.96,2020-03-01,3
100011,Customer 1,Sales Channel 1,50040,Rustik Slice 100G,89.51,2020-03-01,3
100011,Customer 1,Sales Channel 1,60039,Private Label Rustik 1Kg,102.09,2020-03-01,3
100011,Customer 1,Sales Channel 1,60040,Private Label Rustik Slice 100G,124.49,2020-03-01,3
100011,Customer 1,Sales Channel 1,70090,Pork Fat 1Kg,1157.00,2020-03-01,3
100011,Customer 1,Sales Channel 1,70091,Pork Fat 3Kg,1266.12,2020-03-01,3
100011,Customer 1,Sales Channel 1,80090,Private Label Pork Fat 1Kg,1137.88,2020-03-01,3
100011,Customer 1,Sales Channel 1,80091,Private Label Pork Fat 3Kg,749.24,2020-03-01,3
100011,Customer 1,Sales Channel 1,50009,Pork Ham 1Kg,1564.19,2020-03-01,3
100011,Customer 1,Sales Channel 1,50011,Chicken Ham 1Kg,1644.28,2020-03-01,3
100011,Customer 1,Sales Channel 1,60009,Private Label Pork Ham 1Kg,1191.44,2020-03-01,3
100011,Customer 1,Sales Channel 1,60011,Private Label Chicken Ham 1Kg,1970.70,2020-03-01,3
100011,Customer 1,Sales Channel 1,50016,Pork Hot Dog 205G,1635.83,2020-03-01,3
100011,Customer 1,Sales Channel 1,50017,Chicken Hot Dog 205G,1700.28,2020-03-01,3
100011,Customer 1,Sales Channel 1,50018,Children Hot Dog 205G,1770.08,2020-03-01,3
100011,Customer 1,Sales Channel 1,60016,Private Label Pork Hot Dog 205G,1505.41,2020-03-01,3
100011,Customer 1,Sales Channel 1,60017,Private Label Chicken Hot Dog 205G,1541.75,2020-03-01,3
100011,Customer 1,Sales Channel 1,60018,Private Label Children Hot Dog 205G,1755.66,2020-03-01,3
100011,Customer 1,Sales Channel 1,50001,Pork Baloney 1Kg,1418.12,2020-03-01,3
100011,Customer 1,Sales Channel 1,50002,Chicken Baloney 1Kg,901.87,2020-03-01,3
100011,Customer 1,Sales Channel 1,50003,French Baloney 1Kg,1718.19,2020-03-01,3
100011,Customer 1,Sales Channel 1,50004,Alps Sausage 1Kg,1527.54,2020-03-01,3
100011,Customer 1,Sales Channel 1,60001,Private Label Pork Baloney 1Kg,1874.46,2020-03-01,3
100011,Customer 1,Sales Channel 1,60002,Private Label Chicken Baloney 1Kg,1662.71,2020-03-01,3
100011,Customer 1,Sales Channel 1,60003,Private Label French Baloney 1Kg,1443.86,2020-03-01,3
100011,Customer 1,Sales Channel 1,60004,Private Label Alps Sausage 1Kg,1568.10,2020-03-01,3
100011,Customer 1,Sales Channel 1,50019,Homemade Sausage 310G,1737.02,2020-03-01,3
100011,Customer 1,Sales Channel 1,50020,Austrian Sausage 310G,1661.67,2020-03-01,3
100011,Customer 1,Sales Channel 1,50021,Bavarian Sausage 310G,1649.12,2020-03-01,3
100011,Customer 1,Sales Channel 1,50022,Grill Sausage 280G,2343.04,2020-03-01,3
100011,Customer 1,Sales Channel 1,50023,Chilli Sausage 230G,1605.36,2020-03-01,3
100011,Customer 1,Sales Channel 1,60019,Private Label Homemade Sausage 310G,1414.61,2020-03-01,3
100011,Customer 1,Sales Channel 1,60020,Private Label Austrian Sausage 310G,2040.91,2020-03-01,3
100011,Customer 1,Sales Channel 1,60021,Private Label Bavarian Sausage 310G,2076.02,2020-03-01,3
100011,Customer 1,Sales Channel 1,60022,Private Label Grill Sausage 280G,1221.29,2020-03-01,3
100011,Customer 1,Sales Channel 1,60023,Private Label Chilli Sausage 230G,2372.18,2020-03-01,3
100011,Customer 1,Sales Channel 1,50005,Pork Baloney 350G,1525.90,2020-03-01,3
100011,Customer 1,Sales Channel 1,50006,Chicken Baloney 350G,1840.49,2020-03-01,3
100011,Customer 1,Sales Channel 1,50007,French Baloney 350G,2022.90,2020-03-01,3
100011,Customer 1,Sales Channel 1,50008,Alps Sausage 350G,1292.02,2020-03-01,3
100011,Customer 1,Sales Channel 1,50010,Pork Ham 350G,1598.88,2020-03-01,3
100011,Customer 1,Sales Channel 1,50012,Chicken Ham 350G,1758.44,2020-03-01,3
100011,Customer 1,Sales Channel 1,60005,Private Label Pork Baloney 350G,1364.69,2020-03-01,3
100011,Customer 1,Sales Channel 1,60006,Private Label Chicken Baloney 350G,1650.86,2020-03-01,3
100011,Customer 1,Sales Channel 1,60007,Private Label French Baloney 350G,1911.94,2020-03-01,3
100011,Customer 1,Sales Channel 1,60008,Private Label Alps Sausage 350G,1748.57,2020-03-01,3
100011,Customer 1,Sales Channel 1,60010,Private Label Pork Ham 350G,2024.64,2020-03-01,3
100011,Customer 1,Sales Channel 1,60012,Private Label Chicken Ham 350G,1852.63,2020-03-01,3
100011,Customer 1,Sales Channel 1,50013,Pork Neck 1Kg,1662.71,2020-03-01,3
100011,Customer 1,Sales Channel 1,50014,Pork Back 1Kg,1806.72,2020-03-01,3
100011,Customer 1,Sales Channel 1,50015,Bacon 1Kg,1657.25,2020-03-01,3
100011,Customer 1,Sales Channel 1,60013,Private Label Pork Neck 1Kg,1810.53,2020-03-01,3
100011,Customer 1,Sales Channel 1,60014,Private Label Pork Back 1Kg,2056.86,2020-03-01,3
100011,Customer 1,Sales Channel 1,60015,Private Label Bacon 1Kg,1923.35,2020-03-01,3
100011,Customer 1,Sales Channel 1,70001,Liver Pate 50G,816.09,2020-04-01,4
100011,Customer 1,Sales Channel 1,70002,Ham Pate 50G,782.42,2020-04-01,4
100011,Customer 1,Sales Channel 1,70003,Cajna Pate 50G,985.55,2020-04-01,4
100011,Customer 1,Sales Channel 1,70004,Chicken Pate 50G,891.48,2020-04-01,4
100011,Customer 1,Sales Channel 1,70005,Tuna Pate 50G,880.31,2020-04-01,4
100011,Customer 1,Sales Channel 1,70006,Fish Pate 50G,772.52,2020-04-01,4
100011,Customer 1,Sales Channel 1,70007,Chili Pate 50G,1134.64,2020-04-01,4
100011,Customer 1,Sales Channel 1,70008,Liver Pate 75G,989.20,2020-04-01,4
100011,Customer 1,Sales Channel 1,70009,Ham Pate 75G,691.62,2020-04-01,4
100011,Customer 1,Sales Channel 1,70010,Cajna Pate 75G,1036.27,2020-04-01,4
100011,Customer 1,Sales Channel 1,70011,Chicken Pate 75G,776.54,2020-04-01,4
100011,Customer 1,Sales Channel 1,70012,Tuna Pate 75G,1069.10,2020-04-01,4
100011,Customer 1,Sales Channel 1,70013,Fish Pate 75G,1247.03,2020-04-01,4
100011,Customer 1,Sales Channel 1,70014,Chili Pate 75G,978.56,2020-04-01,4
100011,Customer 1,Sales Channel 1,70041,Spam 100G,917.73,2020-04-01,4
100011,Customer 1,Sales Channel 1,70043,Chicken Spam 100G,859.08,2020-04-01,4
100011,Customer 1,Sales Channel 1,80001,Private Label Liver Pate 50G,1115.85,2020-04-01,4
100011,Customer 1,Sales Channel 1,80002,Private Label Ham Pate 50G,1064.91,2020-04-01,4
100011,Customer 1,Sales Channel 1,80003,Private Label Cajna Pate 50G,1106.26,2020-04-01,4
100011,Customer 1,Sales Channel 1,80004,Private Label Chicken Pate 50G,1226.64,2020-04-01,4
100011,Customer 1,Sales Channel 1,80005,Private Label Tuna Pate 50G,882.21,2020-04-01,4
100011,Customer 1,Sales Channel 1,80006,Private Label Fish Pate 50G,874.48,2020-04-01,4
